Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","688","Serbie","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","48057.223815","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","688","Serbie","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","16.301805","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","48730.503778","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","688","Serbie","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","1.400996","E","Valeur estimée",""
"MK","Indicateurs macro","688","Serbie","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","51695.831083","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","688","Serbie","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","6.085156","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","1547.733407","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","690","Seychelles","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","1.273495","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1582.869257","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","690","Seychelles","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","2.270149","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","1058.881171","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","690","Seychelles","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-33.103687","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","1450.028609","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","690","Seychelles","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","2.451864","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","1492.112342","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","690","Seychelles","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","2.902269","E","Valeur estimée",""
"MK","Indicateurs macro","690","Seychelles","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","1041.403388","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","690","Seychelles","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-30.206101","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","4085.114769","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","694","Sierra Leone","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","9.239995","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","4121.733685","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","694","Sierra Leone","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","0.896399","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","3786.610511","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","694","Sierra Leone","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-8.130636","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","4048.948944","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","694","Sierra Leone","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","10.017591","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","4070.333726","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","694","Sierra Leone","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","0.528156","E","Valeur estimée",""
"MK","Indicateurs macro","694","Sierra Leone","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","3708.58114","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","694","Sierra Leone","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-8.887541","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","375969.924812","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","702","Singapour","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","9.506377","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","374397.742198","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","702","Singapour","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-0.418167","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","339988.210353","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","702","Singapour","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-9.190636","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","millions","3098.071894","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","0.824021","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6129","Croissance annuelle US$","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","-3.892871","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","millions","2877.860922","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","%","0.768664","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6129","Croissance annuelle US$","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","%","-7.108001","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","332409.734278","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","702","Singapour","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","4.800814","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","329661.512899","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","702","Singapour","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-0.826757","E","Valeur estimée",""
"MK","Indicateurs macro","702","Singapour","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","298430.213385","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","702","Singapour","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-9.473748","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","979.522232","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","-3.400174","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1083.839582","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","10.64982","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","857.523975","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-20.880914","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","947.335924","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","-3.403219","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","1045.959565","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","10.41063","E","Valeur estimée",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","828.687131","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-20.772546","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","105612.792517","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","703","Slovaquie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","10.712759","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","105284.375641","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","703","Slovaquie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-0.310963","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","105172.564492","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","703","Slovaquie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-0.106199","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","104169.264581","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","703","Slovaquie","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","11.216003","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","103454.568807","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","703","Slovaquie","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-0.686091","E","Valeur estimée",""
"MK","Indicateurs macro","703","Slovaquie","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","103993.121368","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","703","Slovaquie","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","0.520569","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","54163.591695","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","705","Slovénie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","11.472721","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","54178.877606","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","705","Slovénie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","0.028222","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","53589.609581","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","705","Slovénie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-1.087634","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","53357.839424","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","705","Slovénie","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","11.830001","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","53358.66662","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","705","Slovénie","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","0.00155","E","Valeur estimée",""
"MK","Indicateurs macro","705","Slovénie","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","53183.791872","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","705","Slovénie","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-0.327734","E","Valeur estimée",""
"MK","Indicateurs macro","706","Somalie","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","1672.044913","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","706","Somalie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","3.20626","E","Valeur estimée",""
"MK","Indicateurs macro","706","Somalie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1831.616155","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","706","Somalie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","9.543478","E","Valeur estimée",""
"MK","Indicateurs macro","706","Somalie","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","1873.1572","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","706","Somalie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","2.267999","E","Valeur estimée",""
"MK","Indicateurs macro","706","Somalie","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","1659.970075","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","706","Somalie","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","3.20626","E","Valeur estimée",""
"MK","Indicateurs macro","706","Somalie","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","1818.388958","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","706","Somalie","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","9.543478","E","Valeur estimée",""
"MK","Indicateurs macro","706","Somalie","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","1859.63001","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","706","Somalie","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","2.267999","E","Valeur estimée",""
"MK","Indicateurs macro","729","Soudan","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","48363.451729","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","729","Soudan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","-60.381422","E","Valeur estimée",""
"MK","Indicateurs macro","729","Soudan","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","34895.36208","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","729","Soudan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-27.84766","E","Valeur estimée",""
"MK","Indicateurs macro","729","Soudan","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","62057.377923","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","729","Soudan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","77.83847","E","Valeur estimée",""
"MK","Indicateurs macro","729","Soudan","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","50188.979809","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","729","Soudan","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","-54.823205","E","Valeur estimée",""
"MK","Indicateurs macro","729","Soudan","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","36395.179555","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","729","Soudan","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-27.483723","E","Valeur estimée",""
"MK","Indicateurs macro","729","Soudan","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","58029.864992","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","729","Soudan","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","59.443821","E","Valeur estimée",""
"MK","Indicateurs macro","728","Soudan du Sud","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","8093.437177","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","728","Soudan du Sud","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","126.620276","E","Valeur estimée",""
"MK","Indicateurs macro","728","Soudan du Sud","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","16442.376643","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","728","Soudan du Sud","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","103.156907","E","Valeur estimée",""
"MK","Indicateurs macro","728","Soudan du Sud","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","15903.041902","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","728","Soudan du Sud","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-3.280151","E","Valeur estimée",""
"MK","Indicateurs macro","728","Soudan du Sud","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","7764.280494","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","728","Soudan du Sud","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","121.042977","E","Valeur estimée",""
"MK","Indicateurs macro","728","Soudan du Sud","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","16117.707251","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","728","Soudan du Sud","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","107.587905","E","Valeur estimée",""
"MK","Indicateurs macro","728","Soudan du Sud","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","15302.153581","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","728","Soudan du Sud","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-5.059986","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","87963.065435","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","144","Sri Lanka","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","0.611872","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","83990.932868","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","144","Sri Lanka","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-4.515682","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","80676.699431","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","144","Sri Lanka","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-3.945942","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","millions","4266.665162","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","4.850519","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6129","Croissance annuelle US$","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","1.00488","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","millions","4320.43871","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","%","5.143935","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6129","Croissance annuelle US$","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","%","1.260318","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","85565.002229","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","144","Sri Lanka","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","0.530477","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","81572.682392","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","144","Sri Lanka","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-4.665833","E","Valeur estimée",""
"MK","Indicateurs macro","144","Sri Lanka","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","78493.503052","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","144","Sri Lanka","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-3.774768","E","Valeur estimée",""
"MK","Indicateurs macro","752","Suède","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","555455.371487","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","752","Suède","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","2.668414","E","Valeur estimée",""
"MK","Indicateurs macro","752","Suède","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","533879.529188","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","752","Suède","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-3.884352","E","Valeur estimée",""
"MK","Indicateurs macro","752","Suède","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","541063.60434","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","752","Suède","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","1.345636","E","Valeur estimée",""
"MK","Indicateurs macro","752","Suède","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","565955.895789","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","752","Suède","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","2.825","E","Valeur estimée",""
"MK","Indicateurs macro","752","Suède","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","549425.899639","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","752","Suède","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-2.920722","E","Valeur estimée",""
"MK","Indicateurs macro","752","Suède","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","557392.372412","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","752","Suède","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","1.449963","E","Valeur estimée",""
"MK","Indicateurs macro","756","Suisse","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","735539.301553","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","756","Suisse","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","4.409046","E","Valeur estimée",""
"MK","Indicateurs macro","756","Suisse","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","731718.481696","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","756","Suisse","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-0.519458","E","Valeur estimée",""
"MK","Indicateurs macro","756","Suisse","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","752248.04573","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","756","Suisse","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","2.805664","E","Valeur estimée",""
"MK","Indicateurs macro","756","Suisse","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","706130.299737","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","756","Suisse","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","1.610428","E","Valeur estimée",""
"MK","Indicateurs macro","756","Suisse","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","705415.139369","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","756","Suisse","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-0.101279","E","Valeur estimée",""
"MK","Indicateurs macro","756","Suisse","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","725285.845807","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","756","Suisse","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","2.816881","E","Valeur estimée",""
"MK","Indicateurs macro","740","Suriname","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","3771.43099","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","740","Suriname","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","11.15491","E","Valeur estimée",""
"MK","Indicateurs macro","740","Suriname","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","3977.099088","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","740","Suriname","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","5.453317","E","Valeur estimée",""
"MK","Indicateurs macro","740","Suriname","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","4119.779981","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","740","Suriname","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","3.587562","E","Valeur estimée",""
"MK","Indicateurs macro","740","Suriname","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","millions","0","E","Valeur estimée",""
"MK","Indicateurs macro","740","Suriname","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","0","E","Valeur estimée",""
"MK","Indicateurs macro","740","Suriname","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","3605.453886","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","740","Suriname","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","12.867984","E","Valeur estimée",""
"MK","Indicateurs macro","740","Suriname","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","3805.883079","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","740","Suriname","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","5.559056","E","Valeur estimée",""
"MK","Indicateurs macro","740","Suriname","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","3649.954465","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","740","Suriname","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-4.097042","E","Valeur estimée",""
"MK","Indicateurs macro","762","Tadjikistan","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","7765.000282","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","762","Tadjikistan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","3.033239","E","Valeur estimée",""
"MK","Indicateurs macro","762","Tadjikistan","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","8300.81389","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","762","Tadjikistan","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","6.900368","E","Valeur estimée",""
