Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","242","Fidji","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2020","2020","million kcal","32457.87","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","671","Disponibilité de protéines en quantité (g)","S2734","Viande de Volailles","2019","2019","g","4450.21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","671","Disponibilité de protéines en quantité (g)","S2734","Viande de Volailles","2020","2020","g","3338.3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5611","Importations - Quantité","S2735","Viande, Autre","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5611","Importations - Quantité","S2735","Viande, Autre","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5142","Nourriture","S2735","Viande, Autre","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5142","Nourriture","S2735","Viande, Autre","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","661","Disponibilité alimentaire (Kcal)","S2735","Viande, Autre","2019","2019","million kcal","0.01","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","661","Disponibilité alimentaire (Kcal)","S2735","Viande, Autre","2020","2020","million kcal","287.94","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","671","Disponibilité de protéines en quantité (g)","S2735","Viande, Autre","2019","2019","g","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","671","Disponibilité de protéines en quantité (g)","S2735","Viande, Autre","2020","2020","g","24.51","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5511","Production","S2744","Oeufs","2019","2019","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5511","Production","S2744","Oeufs","2020","2020","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5611","Importations - Quantité","S2744","Oeufs","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5611","Importations - Quantité","S2744","Oeufs","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5171","Alimentation pour touristes","S2744","Oeufs","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5142","Nourriture","S2744","Oeufs","2019","2019","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5142","Nourriture","S2744","Oeufs","2020","2020","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","661","Disponibilité alimentaire (Kcal)","S2744","Oeufs","2019","2019","million kcal","10113.16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","661","Disponibilité alimentaire (Kcal)","S2744","Oeufs","2020","2020","million kcal","7751.05","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","671","Disponibilité de protéines en quantité (g)","S2744","Oeufs","2019","2019","g","801.04","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","671","Disponibilité de protéines en quantité (g)","S2744","Oeufs","2020","2020","g","614.67","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","511","Population totale","S2501","Population","2019","2019","1000 personnes","5532.16","X","Ciffre de sources internationales"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","511","Population totale","S2501","Population","2020","2020","1000 personnes","5540.72","X","Ciffre de sources internationales"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2731","Viande de Bovins","2019","2019","Milliers de tonnes","88","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2731","Viande de Bovins","2020","2020","Milliers de tonnes","87","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2731","Viande de Bovins","2019","2019","Milliers de tonnes","23","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2731","Viande de Bovins","2020","2020","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2731","Viande de Bovins","2019","2019","Milliers de tonnes","99","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2731","Viande de Bovins","2020","2020","Milliers de tonnes","102","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2731","Viande de Bovins","2019","2019","million kcal","170004.63","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2731","Viande de Bovins","2020","2020","million kcal","176841.64","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2731","Viande de Bovins","2019","2019","g","14722.51","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2731","Viande de Bovins","2020","2020","g","15173.75","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2732","Viande d'Ovins/Caprins","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2732","Viande d'Ovins/Caprins","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2732","Viande d'Ovins/Caprins","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2732","Viande d'Ovins/Caprins","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2732","Viande d'Ovins/Caprins","2019","2019","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2732","Viande d'Ovins/Caprins","2020","2020","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2732","Viande d'Ovins/Caprins","2019","2019","million kcal","7166.88","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2732","Viande d'Ovins/Caprins","2020","2020","million kcal","6223.12","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2732","Viande d'Ovins/Caprins","2019","2019","g","364.06","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2732","Viande d'Ovins/Caprins","2020","2020","g","317.36","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2733","Viande de porcins","2019","2019","Milliers de tonnes","169","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2733","Viande de porcins","2020","2020","Milliers de tonnes","175","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2733","Viande de porcins","2019","2019","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2733","Viande de porcins","2020","2020","Milliers de tonnes","34","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2733","Viande de porcins","2019","2019","Milliers de tonnes","176","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2733","Viande de porcins","2020","2020","Milliers de tonnes","171","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2733","Viande de porcins","2019","2019","million kcal","616273.74","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2733","Viande de porcins","2020","2020","million kcal","607081.28","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2733","Viande de porcins","2019","2019","g","16793.39","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2733","Viande de porcins","2020","2020","g","16170.3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2734","Viande de Volailles","2019","2019","Milliers de tonnes","139","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2734","Viande de Volailles","2020","2020","Milliers de tonnes","145","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2734","Viande de Volailles","2019","2019","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2734","Viande de Volailles","2020","2020","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2734","Viande de Volailles","2019","2019","Milliers de tonnes","113","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2734","Viande de Volailles","2020","2020","Milliers de tonnes","117","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2019","2019","million kcal","149303.42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2020","2020","million kcal","154409.89","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2734","Viande de Volailles","2019","2019","g","17419.13","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2734","Viande de Volailles","2020","2020","g","17984.47","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2735","Viande, Autre","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2735","Viande, Autre","2020","2020","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2735","Viande, Autre","2019","2019","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2735","Viande, Autre","2020","2020","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2735","Viande, Autre","2019","2019","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2735","Viande, Autre","2020","2020","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2735","Viande, Autre","2019","2019","million kcal","7154.24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2735","Viande, Autre","2020","2020","million kcal","3826.27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2735","Viande, Autre","2019","2019","g","1093.17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2735","Viande, Autre","2020","2020","g","614.73","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2744","Oeufs","2019","2019","Milliers de tonnes","76","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2744","Oeufs","2020","2020","Milliers de tonnes","76","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2744","Oeufs","2019","2019","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2744","Oeufs","2020","2020","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2744","Oeufs","2019","2019","Milliers de tonnes","60","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2744","Oeufs","2020","2020","Milliers de tonnes","63","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2744","Oeufs","2019","2019","million kcal","85119.76","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","661","Disponibilité alimentaire (Kcal)","S2744","Oeufs","2020","2020","million kcal","88796.69","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2744","Oeufs","2019","2019","g","6877.96","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","671","Disponibilité de protéines en quantité (g)","S2744","Oeufs","2020","2020","g","7175.21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","511","Population totale","S2501","Population","2019","2019","1000 personnes","65129.73","X","Ciffre de sources internationales"
"FBS","Bilans Alimentaires (2010-)","250","France","511","Population totale","S2501","Population","2020","2020","1000 personnes","65273.51","X","Ciffre de sources internationales"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2731","Viande de Bovins","2019","2019","Milliers de tonnes","1428","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2731","Viande de Bovins","2020","2020","Milliers de tonnes","1435","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2731","Viande de Bovins","2019","2019","Milliers de tonnes","345","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2731","Viande de Bovins","2020","2020","Milliers de tonnes","291","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2731","Viande de Bovins","2019","2019","Milliers de tonnes","1396","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2731","Viande de Bovins","2020","2020","Milliers de tonnes","1355","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2731","Viande de Bovins","2019","2019","million kcal","1635257.89","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2731","Viande de Bovins","2020","2020","million kcal","1585346.97","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2731","Viande de Bovins","2019","2019","g","201147.65","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2731","Viande de Bovins","2020","2020","g","195343.78","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2732","Viande d'Ovins/Caprins","2019","2019","Milliers de tonnes","87","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2732","Viande d'Ovins/Caprins","2020","2020","Milliers de tonnes","86","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2732","Viande d'Ovins/Caprins","2019","2019","Milliers de tonnes","89","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2732","Viande d'Ovins/Caprins","2020","2020","Milliers de tonnes","80","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2732","Viande d'Ovins/Caprins","2019","2019","Milliers de tonnes","165","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2732","Viande d'Ovins/Caprins","2020","2020","Milliers de tonnes","157","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2732","Viande d'Ovins/Caprins","2019","2019","million kcal","379585.62","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2732","Viande d'Ovins/Caprins","2020","2020","million kcal","361963.37","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2732","Viande d'Ovins/Caprins","2019","2019","g","20751.98","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2732","Viande d'Ovins/Caprins","2020","2020","g","19826.57","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2733","Viande de porcins","2019","2019","Milliers de tonnes","2200","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2733","Viande de porcins","2020","2020","Milliers de tonnes","2201","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2733","Viande de porcins","2019","2019","Milliers de tonnes","531","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2733","Viande de porcins","2020","2020","Milliers de tonnes","507","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2733","Viande de porcins","2019","2019","Milliers de tonnes","2043","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2733","Viande de porcins","2020","2020","Milliers de tonnes","2022","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2733","Viande de porcins","2019","2019","million kcal","5775852.22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2733","Viande de porcins","2020","2020","million kcal","5725297.16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2733","Viande de porcins","2019","2019","g","196880.3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2733","Viande de porcins","2020","2020","g","194634.9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2734","Viande de Volailles","2019","2019","Milliers de tonnes","1660","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2734","Viande de Volailles","2020","2020","Milliers de tonnes","1645","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2734","Viande de Volailles","2019","2019","Milliers de tonnes","541","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2734","Viande de Volailles","2020","2020","Milliers de tonnes","516","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2734","Viande de Volailles","2019","2019","Milliers de tonnes","1429","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2734","Viande de Volailles","2020","2020","Milliers de tonnes","1499","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2019","2019","million kcal","2136028.27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2020","2020","million kcal","2182358.28","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2734","Viande de Volailles","2019","2019","g","202608.36","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2734","Viande de Volailles","2020","2020","g","215244.14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2735","Viande, Autre","2019","2019","Milliers de tonnes","50","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2735","Viande, Autre","2020","2020","Milliers de tonnes","50","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2735","Viande, Autre","2019","2019","Milliers de tonnes","61","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2735","Viande, Autre","2020","2020","Milliers de tonnes","48","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2735","Viande, Autre","2019","2019","Milliers de tonnes","79","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2735","Viande, Autre","2020","2020","Milliers de tonnes","74","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2735","Viande, Autre","2019","2019","million kcal","117576.06","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2735","Viande, Autre","2020","2020","million kcal","106871.3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2735","Viande, Autre","2019","2019","g","21614.44","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2735","Viande, Autre","2020","2020","g","19224.79","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2744","Oeufs","2019","2019","Milliers de tonnes","926","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2744","Oeufs","2020","2020","Milliers de tonnes","985","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2744","Oeufs","2019","2019","Milliers de tonnes","116","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2744","Oeufs","2020","2020","Milliers de tonnes","111","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2744","Oeufs","2019","2019","Milliers de tonnes","870","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2744","Oeufs","2020","2020","Milliers de tonnes","910","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2744","Oeufs","2019","2019","million kcal","1224629.08","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","661","Disponibilité alimentaire (Kcal)","S2744","Oeufs","2020","2020","million kcal","1280805.22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2744","Oeufs","2019","2019","g","99003.88","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","671","Disponibilité de protéines en quantité (g)","S2744","Oeufs","2020","2020","g","103545.76","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","511","Population totale","S2501","Population","2019","2019","1000 personnes","2172.58","X","Ciffre de sources internationales"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","511","Population totale","S2501","Population","2020","2020","1000 personnes","2225.73","X","Ciffre de sources internationales"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5511","Production","S2731","Viande de Bovins","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5511","Production","S2731","Viande de Bovins","2020","2020","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5611","Importations - Quantité","S2731","Viande de Bovins","2019","2019","Milliers de tonnes","10","I","Valeur imputée"
