Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,"Venezuela, RB",VEN,17210000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Vietnam,VNM,264268000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Virgin Islands (U.S.),VIR,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,West Bank and Gaza,PSE,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,"Yemen, Rep.",YEM,652000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Zambia,ZMB,7039000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Zimbabwe,ZWE,4269000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Africa Eastern and Southern,AFE,201419474021.965
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Africa Western and Central,AFW,139594000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Arab World,ARB,1097760379077.73
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Caribbean small states,CSS,14399000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Central Europe and the Baltics,CEB,916319000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Early-demographic dividend,EAR,2217289799454.49
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,East Asia & Pacific,EAS,6371484239834.75
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,East Asia & Pacific (excluding high income),EAP,3546026242391.16
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,East Asia & Pacific (IDA & IBRD countries),TEA,3545765242697.36
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Euro area,EMU,4836829000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Europe & Central Asia,ECS,7551346664686.04
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Europe & Central Asia (excluding high income),ECA,867907036005.142
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Europe & Central Asia (IDA & IBRD countries),TEC,1228562703703.93
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,European Union,EUU,5825391000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Fragile and conflict affected situations,FCS,341808024275.941
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Heavily indebted poor countries (HIPC),HPC,137857686157.626
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,High income,HIC,12687610459818.6
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,IBRD only,IBD,6514491000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,IDA & IBRD total,IBT,6871733192814.66
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,IDA blend,IDB,132474000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,IDA only,IDX,225317972222.757
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,IDA total,IDA,357562883799.346
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Late-demographic dividend,LTE,5519619512408.72
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Latin America & Caribbean,LCN,1130241806446.22
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Latin America & Caribbean (excluding high income),LAC,933698000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Latin America & the Caribbean (IDA & IBRD countries),TLA,1045493000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Least developed countries: UN classification,LDC,199372090186.086
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Low & middle income,LMY,6401387335737.95
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Low income,LIC,53076382615.1815
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Lower middle income,LMC,1250186000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Middle East & North Africa,MEA,1218474598003.78
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Middle East & North Africa (excluding high income),MNA,311562107248.066
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Middle East & North Africa (IDA & IBRD countries),TMN,309046000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Middle income,MIC,6348428817511.92
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,North America,NAC,2091997000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Not classified,INX,..
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,OECD members,OED,11043739000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Other small states,OSS,165473076002.417
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Pacific island small states,PSS,1758243592.15686
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Post-demographic dividend,PST,10733955000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Pre-demographic dividend,PRE,293288314876.04
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Small states,SST,181565112131.174
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,South Asia,SAS,401813000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,South Asia (IDA & IBRD),TSA,401813000000
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Sub-Saharan Africa,SSF,341094869662.945
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Sub-Saharan Africa (excluding high income),SSA,340576560847.353
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Sub-Saharan Africa (IDA & IBRD countries),TSS,341094869662.945
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,Upper middle income,UMC,5098191941669.93
Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,World,WLD,19106828818856.8
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 06/29/2023,,,,
