Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Agricultural land (% of land area),AG.LND.AGRI.ZS,Ireland,IRL,65.6699085498621
Agricultural land (% of land area),AG.LND.AGRI.ZS,Isle of Man,IMN,70.7017543859649
Agricultural land (% of land area),AG.LND.AGRI.ZS,Israel,ISR,29.5009242144177
Agricultural land (% of land area),AG.LND.AGRI.ZS,Italy,ITA,44.3699956377212
Agricultural land (% of land area),AG.LND.AGRI.ZS,Jamaica,JAM,40.9972299168975
Agricultural land (% of land area),AG.LND.AGRI.ZS,Japan,JPN,12.0631001371742
Agricultural land (% of land area),AG.LND.AGRI.ZS,Jordan,JOR,11.6730860193256
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kazakhstan,KAZ,79.2585472459903
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kenya,KEN,48.5469304564782
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kiribati,KIR,41.9753086419753
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Korea, Dem. People's Rep.",PRK,21.5098413753011
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Korea, Rep.",KOR,16.7725409836066
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kosovo,XKX,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kuwait,KWT,8.41750841750842
Agricultural land (% of land area),AG.LND.AGRI.ZS,Kyrgyz Republic,KGZ,54.0583941605839
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lao PDR,LAO,9.11915077989601
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latvia,LVA,31.4975814357112
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lebanon,LBN,65.4613880742913
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lesotho,LSO,70.5533596837945
Agricultural land (% of land area),AG.LND.AGRI.ZS,Liberia,LBR,20.2869601328904
Agricultural land (% of land area),AG.LND.AGRI.ZS,Libya,LBY,8.72387101174171
Agricultural land (% of land area),AG.LND.AGRI.ZS,Liechtenstein,LIE,32.9375
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lithuania,LTU,47.5087831363781
Agricultural land (% of land area),AG.LND.AGRI.ZS,Luxembourg,LUX,51.1144084584729
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Macao SAR, China",MAC,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Madagascar,MDG,70.2904778274321
Agricultural land (% of land area),AG.LND.AGRI.ZS,Malawi,MWI,59.9278744166313
Agricultural land (% of land area),AG.LND.AGRI.ZS,Malaysia,MYS,26.0873535230558
Agricultural land (% of land area),AG.LND.AGRI.ZS,Maldives,MDV,21.3333333333333
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mali,MLI,33.7660528278383
Agricultural land (% of land area),AG.LND.AGRI.ZS,Malta,MLT,32.4375
Agricultural land (% of land area),AG.LND.AGRI.ZS,Marshall Islands,MHL,47.7777777777778
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mauritania,MRT,38.4796740079558
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mauritius,MUS,42.3645320197044
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mexico,MEX,49.4385143650814
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Micronesia, Fed. Sts.",FSM,31.4285714285714
Agricultural land (% of land area),AG.LND.AGRI.ZS,Moldova,MDA,68.7711146722455
Agricultural land (% of land area),AG.LND.AGRI.ZS,Monaco,MCO,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mongolia,MNG,72.8032862891056
Agricultural land (% of land area),AG.LND.AGRI.ZS,Montenegro,MNE,19.1078066914498
Agricultural land (% of land area),AG.LND.AGRI.ZS,Morocco,MAR,66.34978041676
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mozambique,MOZ,52.6638927744856
Agricultural land (% of land area),AG.LND.AGRI.ZS,Myanmar,MMR,19.8857055308718
Agricultural land (% of land area),AG.LND.AGRI.ZS,Namibia,NAM,47.1401328814877
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nauru,NRU,20
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nepal,NPL,28.7478200209278
Agricultural land (% of land area),AG.LND.AGRI.ZS,Netherlands,NLD,53.959013959014
Agricultural land (% of land area),AG.LND.AGRI.ZS,New Caledonia,NCL,10.0672866520788
Agricultural land (% of land area),AG.LND.AGRI.ZS,New Zealand,NZL,39.2882913675895
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nicaragua,NIC,42.0890809373442
Agricultural land (% of land area),AG.LND.AGRI.ZS,Niger,NER,36.7861372069156
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nigeria,NGA,76.0749146326735
Agricultural land (% of land area),AG.LND.AGRI.ZS,North Macedonia,MKD,50.1586042823156
Agricultural land (% of land area),AG.LND.AGRI.ZS,Northern Mariana Islands,MNP,1.17391304347826
Agricultural land (% of land area),AG.LND.AGRI.ZS,Norway,NOR,2.69589201685045
Agricultural land (% of land area),AG.LND.AGRI.ZS,Oman,OMN,4.72180936995153
Agricultural land (% of land area),AG.LND.AGRI.ZS,Pakistan,PAK,47.1188771274388
Agricultural land (% of land area),AG.LND.AGRI.ZS,Palau,PLW,9.34782608695652
Agricultural land (% of land area),AG.LND.AGRI.ZS,Panama,PAN,29.4284173631707
Agricultural land (% of land area),AG.LND.AGRI.ZS,Papua New Guinea,PNG,2.62774367354149
Agricultural land (% of land area),AG.LND.AGRI.ZS,Paraguay,PRY,42.3084319154291
Agricultural land (% of land area),AG.LND.AGRI.ZS,Peru,PER,19.1236640625
