Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Rwanda,RWA,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Samoa,WSM,42102
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,San Marino,SMR,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Sao Tome and Principe,STP,49552.86
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Saudi Arabia,SAU,8905621
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Senegal,SEN,695698
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Serbia,SRB,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Seychelles,SYC,154423.4
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Sierra Leone,SLE,78413
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Singapore,SGP,37195000
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Sint Maarten (Dutch part),SXM,105200
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Slovak Republic,SVK,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Slovenia,SVN,959000
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Solomon Islands,SLB,128035.7
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Somalia,SOM,92238
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,South Africa,ZAF,4529034
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,South Sudan,SSD,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Spain,ESP,17464920
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Sri Lanka,LKA,7230000
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,St. Kitts and Nevis,KNA,13629.25
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,St. Lucia,LCA,39238
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,St. Martin (French part),MAF,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,St. Vincent and the Grenadines,VCT,18222
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Sudan,SDN,469526
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Suriname,SUR,109200
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Sweden,SWE,1623363
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Switzerland,CHE,121366
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Syrian Arab Republic,SYR,325097
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Tajikistan,TJK,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Tanzania,TZA,726431
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Thailand,THA,10130294
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Timor-Leste,TLS,53289
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Togo,TGO,1500611
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Tonga,TON,76853.95
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Trinidad and Tobago,TTO,446232
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Tunisia,TUN,474222
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Turkiye,TUR,11591414
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Turkmenistan,TKM,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Turks and Caicos Islands,TCA,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Tuvalu,TUV,5150
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Uganda,UGA,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Ukraine,UKR,1007273
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,United Arab Emirates,ARE,18802000
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,United Kingdom,GBR,10508000
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,United States,USA,54260121
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Uruguay,URY,749562
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Uzbekistan,UZB,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Vanuatu,VUT,77435.86
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,"Venezuela, RB",VEN,179529
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Vietnam,VNM,15297028
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Virgin Islands (U.S.),VIR,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,West Bank and Gaza,PSE,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,"Yemen, Rep.",YEM,464923
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Zambia,ZMB,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Zimbabwe,ZWE,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Africa Eastern and Southern,AFE,..
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Africa Western and Central,AFW,8597710.38
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Arab World,ARB,55991452.355
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Caribbean small states,CSS,4054574.25
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Central Europe and the Baltics,CEB,6676076
Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,Early-demographic dividend,EAR,116315369.26
